k,k_over_b,band_0,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21
2.854808261975786410e-01,4.543568464730289302e-01,-8.951520792987498862e+04,-6.217891190503028338e+04,-5.970741034751425468e+04,-3.783837574087258690e+04,-3.591609606813344726e+04,-1.951433052486896122e+04,-1.814127165326719114e+04,-7.206809740201533714e+03,-6.382963314327344960e+03,-9.163522521269730987e+02,-6.410743976357406382e+02,2.469345592529006126e+02,1.604243835677471907e+03,4.905473085114234891e+03,8.978126278852561882e+03,1.558076299257566643e+04,2.236863821061313138e+04,3.227261308085112250e+04,4.177565452397075569e+04,5.498095836257212795e+04,6.719915752458242059e+04,8.370579109261096164e+04
2.880879570304333281e-01,4.585062240663900779e-01,-8.965142587356350850e+04,-6.206548328550256701e+04,-5.981866362346335518e+04,-3.774991179879531410e+04,-3.600238467014631169e+04,-1.945083130457291554e+04,-1.820259554341214971e+04,-7.168275591434347916e+03,-6.419322239136852659e+03,-9.028017767493810197e+02,-6.524522398864107799e+02,2.538374209956254504e+02,1.586182053990973372e+03,4.937337772150189267e+03,8.935098234778999540e+03,1.563759318358926976e+04,2.230064531846635145e+04,3.235440802992023237e+04,4.168269693486254982e+04,5.508771799491473939e+04,6.708123526051278168e+04,8.383751539221550047e+04
2.906950878632879043e-01,4.626556016597510035e-01,-8.978774740505439695e+04,-6.195215825380734168e+04,-5.993002048724381893e+04,-3.766155144463532633e+04,-3.608877686005923169e+04,-1.938743567258895200e+04,-1.826402302177670572e+04,-7.129845035076772547e+03,-6.455784754747111947e+03,-8.893584373900783930e+02,-6.639300612045710750e+02,2.608437673789088649e+02,1.568223897850236199e+03,4.969306057438776406e+03,8.892173780307439301e+03,1.569452696325871511e+04,2.223275601440744140e+04,3.243630656696077494e+04,4.158984293363023608e+04,5.519458121510819183e+04,6.696341658425606147e+04,8.396934327963583928e+04
2.933022186961424804e-01,4.668049792531119846e-01,-8.992417252434777038e+04,-6.183893680994483293e+04,-6.004148093885555136e+04,-3.757329467839323479e+04,-3.617527263787161792e+04,-1.932414362892080680e+04,-1.832555408835802882e+04,-7.091518071182538733e+03,-6.492350861132188584e+03,-8.760235771382700705e+02,-6.755065155285008132e+02,2.679535932386013428e+02,1.550369369601405197e+03,5.001377940843764918e+03,8.849352915454173854e+03,1.575156433157719584e+04,2.216497029843836208e+04,3.251830869197169159e+04,4.149709252027415641e+04,5.530154802315201960e+04,6.684570149581227452e+04,8.410127475487200718e+04
2.959093495289970566e-01,4.709543568464729657e-01,-9.006070123144341051e+04,-6.172581895391522994e+04,-6.015304497829854517e+04,-3.748514150006964337e+04,-3.626187200358296104e+04,-1.926095517357218341e+04,-1.838718874315322682e+04,-7.053294699806110657e+03,-6.529020558266303851e+03,-8.627993019864308053e+02,-6.871794939081041775e+02,2.751668932252374020e+02,1.532618471789756086e+03,5.033553422230799697e+03,8.806635640235492247e+03,1.580870528853793439e+04,2.209728817056099433e+04,3.260041440495201459e+04,4.140444569479482016e+04,5.540861841904613539e+04,6.672808999518155179e+04,8.423330981792384409e+04
2.985164803618516327e-01,4.751037344398338913e-01,-9.019733352634147741e+04,-6.161280468571851088e+04,-6.026471260557261121e+04,-3.739709190966514143e+04,-3.634857495719279541e+04,-1.919787030654693081e+04,-1.844892698615948029e+04,-7.015174921002701922e+03,-6.565793846123882759e+03,-8.496891094242276949e+02,-6.989454959164278307e+02,2.824836617892868844e+02,1.514971207179610701e+03,5.065832501467581096e+03,8.764021954667958198e+03,1.586594983413415684e+04,2.202970963077708802e+04,3.268262370590096907e+04,4.131190245719239465e+04,5.551579240279024089e+04,6.661058208236389328e+04,8.436544846879135002e+04
3.011236111947063199e-01,4.792531120331950389e-01,-9.033406940904186922e+04,-6.149989400535511959e+04,-6.037648382067748025e+04,-3.730914590718049294e+04,-3.643538149870047346e+04,-1.913488902784876700e+04,-1.851076881737396252e+04,-6.977158734828285560e+03,-6.602670724679462182e+03,-8.366992590375359669e+02,-7.107982590561284724e+02,2.899038931644148533e+02,1.497427578776766268e+03,5.098215178423687576e+03,8.721511858768204547e+03,1.592329796835929665e+04,2.196223467908859675e+04,3.276493659481743816e+04,4.121946280746744742e+04,5.562306997438408871e+04,6.649317775735942996e+04,8.449769070747446676e+04
3.037307420275608960e-01,4.834024896265560201e-01,-9.047090887954458594e+04,-6.138708691282491054e+04,-6.048835862361301406e+04,-3.722130349261619267e+04,-3.652229162810571870e+04,-1.907201133748158827e+04,-1.857271423679380678e+04,-6.939246141339668611e+03,-6.639651193907871857e+03,-8.238421515533490265e+02,-7.227253797202104124e+02,2.974275813478076316e+02,1.479987589853852796e+03,5.130701452970601167e+03,8.679105352553102421e+03,1.598074969120675814e+04,2.189486331549742317e+04,3.284735307170054875e+04,4.112712674562026223e+04,5.573045113382756972e+04,6.637587702016822004e+04,8.463003653397316521e+04
3.063378728604154722e-01,4.875518672199169457e-01,-9.060785193784942385e+04,-6.127438340812835668e+04,-6.060033701437924901e+04,-3.713356466597299004e+04,-3.660930534540781809e+04,-1.900923723544926179e+04,-1.863476324441628458e+04,-6.901437140594316588e+03,-6.676735253783976077e+03,-8.111462237016048675e+02,-7.346984183357554912e+02,3.050547200773470990e+02,1.462651243978799585e+03,5.163291324981662910e+03,8.636802436039688473e+03,1.603830500266996569e+04,2.182759554000541539e+04,3.292987313654940226e+04,4.103489427165130473e+04,5.583793588112028374e+04,6.625867987079032173e+04,8.476248594828724163e+04
3.089450036932700483e-01,4.917012448132779268e-01,-9.074489858395658666e+04,-6.116178349126526155e+04,-6.071241899297596683e+04,-3.704592942725146713e+04,-3.669642265060634236e+04,-1.894656672175569474e+04,-1.869691584023862742e+04,-6.863731732650639970e+03,-6.713922904282958370e+03,-7.986935860258716957e+02,-7.466352615593017390e+02,3.127853028053805247e+02,1.445418545047032239e+03,5.195984794332055571e+03,8.594603109245117594e+03,1.609596390274246733e+04,2.176043135261454154e+04,3.301249678936307464e+04,4.094276538556085143e+04,5.594552421626220166e+04,6.614158630922582233e+04,8.489503895041663782e+04
3.115521345261247355e-01,4.958506224066390189e-01,-9.088204881786598708e+04,-6.104928716223598167e+04,-6.082460455940290558e+04,-3.695839777645221329e+04,-3.678364354370083311e+04,-1.888399979640481979e+04,-1.875917202425813957e+04,-6.826129917567889606e+03,-6.751214145380006812e+03,-7.868455160921364495e+02,-7.581746290736007268e+02,3.206193226676720087e+02,1.428289497318053236e+03,5.228781860898817285e+03,8.552507372186697467e+03,1.615372639141791660e+04,2.169337075332668246e+04,3.309522403014054726e+04,4.085074008734938252e+04,5.605321613925279235e+04,6.602459633547475096e+04,8.502769554036145564e+04
